source,notice_id,title,solicitation_number,department,sub_tier,office,full_parent_path_name,posted_date,response_deadline,notice_type,base_type,archive_type,naics_code,classification_code,active,ui_link,description,search_name,search_keyword,search_naics,search_ptype,first_seen,last_seen,query_hits
SAM.gov,a2402cd969434abb93a0b1be6758c081,AFRL/RWTE Explosive-Resistant Friction Ovens,SS-AFRL-RIZ-2026-0018,,,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE RESEARCH LABORATORY.FA2396 USAF AFMC AFRL PZL AFRL PZLE,2026-05-22,2026-06-08T12:00:00-04:00,Sources Sought,Sources Sought,auto15,333994,4430,Yes,https://sam.gov/workspace/contract/opp/a2402cd969434abb93a0b1be6758c081/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=a2402cd969434abb93a0b1be6758c081,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,986c0ba6f0724d06a710837dab3c6214,CMCS - Sources Sought - FCI Schuylkill,15BFAO26N00000013,,,,"JUSTICE, DEPARTMENT OF.FEDERAL PRISON SYSTEM / BUREAU OF PRISONS.FAO",2026-05-22,2026-06-08T14:00:00-04:00,Sources Sought,Sources Sought,auto15,622110,Q201,Yes,https://sam.gov/workspace/contract/opp/986c0ba6f0724d06a710837dab3c6214/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=986c0ba6f0724d06a710837dab3c6214,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,9861139f52264778b887fef4dcf3cef9,DAFL HOOPLA,FA80522605222026,,,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AF INSTALLATION & MISSION SUPPORT CENTER.FA8052  773 ESS,2026-05-22,2026-06-05T16:00:00-05:00,Sources Sought,Sources Sought,auto15,516210,7630,Yes,https://sam.gov/workspace/contract/opp/9861139f52264778b887fef4dcf3cef9/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=9861139f52264778b887fef4dcf3cef9,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,95760ec162ca4043ac73b83738f1643e,ShippingAndStorage_End_Item_F100_NSN_8145014512435NZ_PN_P4078842,FD20302602149,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION OKLAHOMA CITY.DLA AVIATION AT OKLAHOMA CITY, OK",2026-05-22,2026-05-29T23:59:00-05:00,Sources Sought,Sources Sought,autocustom,336412,8145,Yes,https://sam.gov/workspace/contract/opp/95760ec162ca4043ac73b83738f1643e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=95760ec162ca4043ac73b83738f1643e,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,92ff3f4f5b8040bd9ec30876af6fc8d4,Sources Sought - Truck Bed Camper,SS1166380,,,,"AGRICULTURE, DEPARTMENT OF.ANIMAL AND PLANT HEALTH INSPECTION SERVICE.MRPBS MINNEAPOLIS MN",2026-05-22,2026-05-29T14:30:00-04:00,Sources Sought,Sources Sought,auto15,336214,2330,Yes,https://sam.gov/workspace/contract/opp/92ff3f4f5b8040bd9ec30876af6fc8d4/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=92ff3f4f5b8040bd9ec30876af6fc8d4,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,8bd88f3fb41f4f1dbd8ab77b002f390e,MH-139 Cabin Reconfiguration RFI,MH139-CR01,,,,"DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE LIFE CYCLE MANAGEMENT CENTER.INTELLIGENCE, SURVEILLANCE, RECONNAISSANCE.FA8692  HELICOPTER PGM AFLCMC WIH",2026-05-22,2026-06-22T17:00:00-04:00,Sources Sought,Sources Sought,auto15,336413,1520,Yes,https://sam.gov/workspace/contract/opp/8bd88f3fb41f4f1dbd8ab77b002f390e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=8bd88f3fb41f4f1dbd8ab77b002f390e,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,8b644f563fe742389227adc67dedac45,Advanced Technology Test & Development Program (ATTDP),PANRSA25P0000012262,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC RSA.W6QK ACC-RSA,2026-05-22,2026-06-22T17:00:00-05:00,Sources Sought,Sources Sought,auto15,541715,AC13,Yes,https://sam.gov/workspace/contract/opp/8b644f563fe742389227adc67dedac45/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=8b644f563fe742389227adc67dedac45,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,86406bc6e1dc4a8789ef1790236d21ad,WBAMC Patient Transfer Chairs,PANHCA-26-P-0000-030795,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY MEDICAL COMMAND.US ARMY HEALTH CONTRACTING ACTIVITY.W40M MRC0 WEST,2026-05-22,2026-06-02T10:00:00-06:00,Sources Sought,Sources Sought,auto15,339113,6515,Yes,https://sam.gov/workspace/contract/opp/86406bc6e1dc4a8789ef1790236d21ad/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=86406bc6e1dc4a8789ef1790236d21ad,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,8511bee1e4af4961b20d0f838e7b4fbf,RFI 05042026-CAB Electronics Cabinets Racks,05042026-CAB,,,,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.BROOKHAVEN NATL LAB -DOE CONTRACTOR",2026-05-22,2026-06-25T17:00:00-04:00,Sources Sought,Sources Sought,auto15,337215,7125,Yes,https://sam.gov/workspace/contract/opp/8511bee1e4af4961b20d0f838e7b4fbf/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=8511bee1e4af4961b20d0f838e7b4fbf,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,83dfc9d8b2f3430f9a7de117ad952289,"Gasket, Packing, And Sealing Device Manufacturing",CL25345014,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME COLUMBUS.DLA LAND AND MARITIME,2026-05-22,2026-06-01T23:59:00-04:00,Sources Sought,Sources Sought,auto15,339991,5330,Yes,https://sam.gov/workspace/contract/opp/83dfc9d8b2f3430f9a7de117ad952289/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=83dfc9d8b2f3430f9a7de117ad952289,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,7faeff6a950f45cf802273040034a66e,TELEVISIONS AND PERIPHERAL EQUIPMENT,20260004514,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC JACKSONVILLE.NAVSUP FLT LOG CTR JACKSONVILLE,2026-05-22,2026-05-26T10:00:00-04:00,Sources Sought,Sources Sought,auto15,334310,7730,Yes,https://sam.gov/workspace/contract/opp/7faeff6a950f45cf802273040034a66e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7faeff6a950f45cf802273040034a66e,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,6d2e792fa9ed495fbd5572fd58c7a38d,6350--CRRC X-Ray and Magnetometer Security (VA-26-00036534),36C10X26Q0175,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.SAC FREDERICK (36C10X)",2026-05-22,2026-06-06T14:00:00-04:00,Sources Sought,Sources Sought,autocustom,334519,6350,Yes,https://sam.gov/workspace/contract/opp/6d2e792fa9ed495fbd5572fd58c7a38d/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6d2e792fa9ed495fbd5572fd58c7a38d,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,65fb665221a44f5683acacbbf8233a07,Request for Information/Market Survey for Non-Rotating Antennas to Support NAS Modernization and On-Going BNATCS Efforts,697DCK-26-RFI-Non-Rotating_Antennas,,,,"TRANSPORTATION, DEPARTMENT OF.FEDERAL AVIATION ADMINISTRATION.697DCK REGIONAL ACQUISITIONS SVCS",2026-05-22,2026-05-29T15:00:00-04:00,Sources Sought,Sources Sought,auto15,,,Yes,https://sam.gov/workspace/contract/opp/65fb665221a44f5683acacbbf8233a07/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=65fb665221a44f5683acacbbf8233a07,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,5c9ae2bf3a554b8fb81a356c9346f318,Precision Radiating Optimum Power High Emitting Transmitter (PROPHET),N00173-26-RFI-RW01,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.ONR.ONR NRL.NAVAL RESEARCH LABORATORY,2026-05-22,2026-06-12T17:00:00-04:00,Sources Sought,Sources Sought,auto15,541715,AC12,Yes,https://sam.gov/workspace/contract/opp/5c9ae2bf3a554b8fb81a356c9346f318/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=5c9ae2bf3a554b8fb81a356c9346f318,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,476008224e0b4f08ac087807c7395450,Commercial Off-the-Shelf Computer Aided Dispatch System,70Z02326R74110003,,,,"HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.HQ CONTRACT OPERATIONS (CG-912)(000",2026-05-22,2026-06-12T15:00:00-04:00,Sources Sought,Sources Sought,auto15,541512,,Yes,https://sam.gov/workspace/contract/opp/476008224e0b4f08ac087807c7395450/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=476008224e0b4f08ac087807c7395450,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,2fe629c760f741af8090289e05745767,WBAMC Reverse Osmosis Water Purification Systems,PANHCA-26-P-0000-030785,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY MEDICAL COMMAND.US ARMY HEALTH CONTRACTING ACTIVITY.W40M MRC0 WEST,2026-05-22,2026-06-02T10:00:00-06:00,Sources Sought,Sources Sought,auto15,333310,6515,Yes,https://sam.gov/workspace/contract/opp/2fe629c760f741af8090289e05745767/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=2fe629c760f741af8090289e05745767,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,2d66b70ab28648b1b3b91b87d09a8068,INDUSTRY DAY NOTICE for New York Terminal Radar Approach Control Facility (N90),697DCK-26-R-N9001,,,,"TRANSPORTATION, DEPARTMENT OF.FEDERAL AVIATION ADMINISTRATION.697DCK REGIONAL ACQUISITIONS SVCS",2026-05-22,2026-06-01T17:00:00-04:00,Sources Sought,Sources Sought,auto15,236220,Y1BA,Yes,https://sam.gov/workspace/contract/opp/2d66b70ab28648b1b3b91b87d09a8068/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=2d66b70ab28648b1b3b91b87d09a8068,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,22462e3aaa9f41829b00ed855afe6c16,RFI_Next-Generation Nett Warrior EUD,RFI-W91CRB26-NW-SS,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-APG.W6QK ACC-APG,2026-05-22,2026-06-05T15:00:00-04:00,Sources Sought,Sources Sought,auto15,334220,7E21,Yes,https://sam.gov/workspace/contract/opp/22462e3aaa9f41829b00ed855afe6c16/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=22462e3aaa9f41829b00ed855afe6c16,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,220afdbd27c944ca92e54caff02de3d5,Combined Sources Sought Notice and Notice of Intent to Sole Source for a Silane Distribution System for the Boulder Microfabrication Facility,NIST-SS26-133,,,,"COMMERCE, DEPARTMENT OF.NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY.DEPT OF COMMERCE NIST",2026-05-22,2026-06-06T10:00:00-04:00,Sources Sought,Sources Sought,auto15,333242,6640,Yes,https://sam.gov/workspace/contract/opp/220afdbd27c944ca92e54caff02de3d5/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=220afdbd27c944ca92e54caff02de3d5,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,2069793b7c4f46cc9167a461c486ec76,R--Cancelled: RFI for COTS ERM System,89303026NGC000016,,,,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.HEADQUARTERS PROCUREMENT SERVICES",2026-05-22,2026-05-22T12:00:00-04:00,Sources Sought,Sources Sought,autocustom,518210,R617,Yes,https://sam.gov/workspace/contract/opp/2069793b7c4f46cc9167a461c486ec76/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=2069793b7c4f46cc9167a461c486ec76,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,1fe62e9148574e6d97003948de7b65e9,"X1AA--Sanford, ME Vet Center New Lease Market Research",36C24126Q0456,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.241-NETWORK CONTRACT OFFICE 01 (36C241)",2026-05-22,2026-05-28T16:00:00-04:00,Sources Sought,Sources Sought,autocustom,531120,X1AA,Yes,https://sam.gov/workspace/contract/opp/1fe62e9148574e6d97003948de7b65e9/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=1fe62e9148574e6d97003948de7b65e9,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,114ed73bb9564c69a0fa7ec61b0defe0,Renovate AERO Lab at USAFA,W9128F26SM021,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST OMAHA.W071 ENDIST OMAHA,2026-05-22,2026-06-22T14:00:00-06:00,Sources Sought,Sources Sought,autocustom,236220,,Yes,https://sam.gov/workspace/contract/opp/114ed73bb9564c69a0fa7ec61b0defe0/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=114ed73bb9564c69a0fa7ec61b0defe0,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,0a3f17f988d5458fa61e6e80b63e292e,J035--Elevator Maintenance and Repair Service,36C24426Q0629,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.244-NETWORK CONTRACT OFFICE 4 (36C244)",2026-05-22,2026-06-03T12:00:00-04:00,Sources Sought,Sources Sought,autocustom,238290,J035,Yes,https://sam.gov/workspace/contract/opp/0a3f17f988d5458fa61e6e80b63e292e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=0a3f17f988d5458fa61e6e80b63e292e,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,ff94b4f2d1a7418088d855feec8c50d9,(RFI): Multispectral Screening Obscuration Modules (SOM),W911SR-26-R-MSOM,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-APG.W6QK ACC-APG,2026-05-21,2026-05-29T17:30:00-04:00,Sources Sought,Sources Sought,auto15,332993,1040,Yes,https://sam.gov/workspace/contract/opp/ff94b4f2d1a7418088d855feec8c50d9/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ff94b4f2d1a7418088d855feec8c50d9,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,ff6e9d58486542879c12695a2fdf9595,Financial Reporting System,023102,,,,THE LEGISLATIVE BRANCH.UNITED STATES CAPITOL POLICE.US CAPITOL POLICE - OFFICE OF ACQUISITION MANAGEMENT,2026-05-21,2026-06-08T14:00:00-04:00,Sources Sought,Sources Sought,auto15,,,Yes,https://sam.gov/workspace/contract/opp/ff6e9d58486542879c12695a2fdf9595/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ff6e9d58486542879c12695a2fdf9595,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,fea45288d7f34271866c5127b86aa318,Bonneville PIT Detection ITS Shield Spare Parts,W9127N26QA093,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST PORTLAND.W071 ENDIST PORTLAND,2026-05-21,2026-06-05T22:00:00-07:00,Sources Sought,Sources Sought,auto15,326199,9330,Yes,https://sam.gov/workspace/contract/opp/fea45288d7f34271866c5127b86aa318/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fea45288d7f34271866c5127b86aa318,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,fc8e2b68946f4bff940f03a523fead75,Ton Container Metal Pipe,W519TC26PA155,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC RI.W6QK ACC-RI,2026-05-21,2026-05-27T10:00:00-05:00,Sources Sought,Sources Sought,autocustom,423510,9515,Yes,https://sam.gov/workspace/contract/opp/fc8e2b68946f4bff940f03a523fead75/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fc8e2b68946f4bff940f03a523fead75,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,fb1f1c20ea964462b28487622988fce7,APRIVA Mobile Endpoint Security Architecture Virtual Private Network Follow-on Sole Source,842674756,,,,DEPT OF DEFENSE.DEFENSE INFORMATION SYSTEMS AGENCY (DISA).IT CONTRACTING DIVISION - PL84,2026-05-21,2026-05-29T09:00:00-04:00,Sources Sought,Sources Sought,auto15,541511,DA10,Yes,https://sam.gov/workspace/contract/opp/fb1f1c20ea964462b28487622988fce7/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fb1f1c20ea964462b28487622988fce7,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,fa0c9d0c1260470dbe34750fec465611,USAWC Job Posting Advertisements BPA,RFI808571,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.FDO EUSTIS.W6QM MICC-CARLISLE BARRACKS,2026-05-21,2026-05-27T07:00:00-04:00,Sources Sought,Sources Sought,auto15,541810,R701,Yes,https://sam.gov/workspace/contract/opp/fa0c9d0c1260470dbe34750fec465611/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fa0c9d0c1260470dbe34750fec465611,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,f84ad3a35a46438a80a0b02c80f269c3,6515--554 (C) 36C259-26-AP-3094| Borescope Kits (VA-26-00069652),36C25926Q0490,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.NETWORK CONTRACT OFFICE 19 (36C259)",2026-05-21,2026-06-01T14:00:00-06:00,Sources Sought,Sources Sought,autocustom,339112,6515,Yes,https://sam.gov/workspace/contract/opp/f84ad3a35a46438a80a0b02c80f269c3/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f84ad3a35a46438a80a0b02c80f269c3,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,f5d7441eefbb423bbdd9cadbf725f8fc,"LIFE PRESERVER, VEST",7015892448,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA LAND.DLA LAND COLUMBUS.DLA LAND AND MARITIME,2026-05-21,2026-05-21T15:00:00-04:00,Sources Sought,Sources Sought,auto15,339113,4220,Yes,https://sam.gov/workspace/contract/opp/f5d7441eefbb423bbdd9cadbf725f8fc/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5d7441eefbb423bbdd9cadbf725f8fc,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,f5c9dc6ab4cd43db859fda3b1d9bc5d1,Industry/Stakeholder Engagement Forum (I/SEF),W91CRB_ISEF26,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-APG.W6QK ACC-APG,2026-05-21,2026-07-10T16:00:00-04:00,Sources Sought,Sources Sought,auto15,,,Yes,https://sam.gov/workspace/contract/opp/f5c9dc6ab4cd43db859fda3b1d9bc5d1/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5c9dc6ab4cd43db859fda3b1d9bc5d1,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,f5600b15bb184416a727110fe4a8cd3e,6515--Xenon Headlight and Light Source,36C24526Q0558,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.245-NETWORK CONTRACT OFFICE 5 (36C245)",2026-05-21,2026-06-02T09:00:00-04:00,Sources Sought,Sources Sought,autocustom,339112,6515,Yes,https://sam.gov/workspace/contract/opp/f5600b15bb184416a727110fe4a8cd3e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5600b15bb184416a727110fe4a8cd3e,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,f4ca9b78592a43ceb62ea84032adec45,Magnesium RFI - Warstopper,SP8000_Magnesium_RFI,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DCSO COLUMBUS DIVISION #3,2026-05-21,2026-07-17T15:00:00-04:00,Sources Sought,Sources Sought,auto15,336413,1510,Yes,https://sam.gov/workspace/contract/opp/f4ca9b78592a43ceb62ea84032adec45/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f4ca9b78592a43ceb62ea84032adec45,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,f4bae570d9ff410e85288eeeab4c3dfa,Industrial Floor Scrubber,W50S6S26RFI0003,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.NATIONAL GUARD BUREAU.JFHQ USPFO AZ.USPFO AZ PROCUREMENT.W7MV USPFO ACTIVITY AZANG 162,2026-05-21,2026-05-28T18:00:00-04:00,Sources Sought,Sources Sought,auto15,811310,J039,Yes,https://sam.gov/workspace/contract/opp/f4bae570d9ff410e85288eeeab4c3dfa/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f4bae570d9ff410e85288eeeab4c3dfa,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,f1376562261b430dbfa0ad9d53d3b281,NSWC IHD Professional Facility Support Service,N0017426RFPREQ1020111,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC INDIAN HEAD DIVISION,2026-05-21,2026-06-04T14:00:00-04:00,Sources Sought,Sources Sought,auto15,541330,R425,Yes,https://sam.gov/workspace/contract/opp/f1376562261b430dbfa0ad9d53d3b281/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f1376562261b430dbfa0ad9d53d3b281,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,efb1928580dc4cd38a1121036628d0e3,Cloth LTC,SPE1C126RTBD1,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.TROOP SUPPORT CLOTHING & TEXTILE.DLA TROOP SUPPORT,2026-05-21,2026-06-22T15:00:00-04:00,Sources Sought,Sources Sought,auto15,313310,8305,Yes,https://sam.gov/workspace/contract/opp/efb1928580dc4cd38a1121036628d0e3/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=efb1928580dc4cd38a1121036628d0e3,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,ed7e043dad2043e782220fe884e402dc,"FAN, VANEAXIAL",SPRRA2-26-Q-0044,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION HUNTSVILLE.DLA AVIATION AT HUNTSVILLE, AL",2026-05-21,2026-05-26T13:25:00-05:00,Sources Sought,Sources Sought,auto15,333413,4140,Yes,https://sam.gov/workspace/contract/opp/ed7e043dad2043e782220fe884e402dc/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ed7e043dad2043e782220fe884e402dc,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,e9cdd2016e9c4801bf363b69aad68e59,Sources Sought - Resource Enterprise Services (RES),RS111920251529,,,,DEPT OF DEFENSE.WASHINGTON HEADQUARTERS SERVICES (WHS).WASHINGTON HEADQUARTERS SERVICES,2026-05-21,2026-06-09T10:00:00-04:00,Sources Sought,Sources Sought,auto15,541511,DA01,Yes,https://sam.gov/workspace/contract/opp/e9cdd2016e9c4801bf363b69aad68e59/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e9cdd2016e9c4801bf363b69aad68e59,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,e980490565f2421cb537695f1bd46200,Gillem Exp Forensic Ops Support,W91249-0012416108,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.FDO EUSTIS.W6QM MICC-FT GORDON,2026-05-21,2026-06-04T10:00:00-04:00,Sources Sought,Sources Sought,auto15,541519,R799,Yes,https://sam.gov/workspace/contract/opp/e980490565f2421cb537695f1bd46200/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e980490565f2421cb537695f1bd46200,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
SAM.gov,e92559aadc3e4e5e9ca2b0542e1f28f7,"R--Appraisal Services in/near Valdez, Alaska",140D0426Q0510,,,,"INTERIOR, DEPARTMENT OF THE.DEPARTMENTAL OFFICES.IBC ACQ SVCS DIRECTORATE (00004)",2026-05-21,2026-05-26T15:00:00-04:00,Sources Sought,Sources Sought,auto15,531320,R411,Yes,https://sam.gov/workspace/contract/opp/e92559aadc3e4e5e9ca2b0542e1f28f7/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e92559aadc3e4e5e9ca2b0542e1f28f7,Y-12 Engineering Services,Y-12,541330,r,2026-05-22,2026-05-22,Y-12 Engineering Services
